ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_STRIPE82-0019_0006972,1.14712122098981,242.4252,0.0322,171.5225,0.0244,17.7553,0.0204,5.3378,0.0909,1.1563,0.0294,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,19.1127,0.1171,6.1794,0.1702,0.9666,0.0620,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,19.2336,0.2002,6.1219,0.1633,0.9796,0.0589,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.8586,0.1198,6.0698,0.1570,0.9913,0.0561,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.5675,0.0857,6.0029,0.1492,1.0064,0.0526,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.042,0.0511,5.7184,0.1187,1.0705,0.0392,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.6634,0.0211,5.2174,0.0874,1.1834,0.0297,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.4954,0.0435,4.5419,0.1223,1.3357,0.0556,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.2243,0.03,5.8476,0.1319,1.0414,0.0449,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.4966,0.024,4.8534,0.0964,1.2655,0.0404,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.4329,0.0393,4.4675,0.1299,1.3524,0.0596,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,19.2628,0.0867,6.2586,0.1800,0.9488,0.0664,0.6719,0.0076,-67.3414,1.3478
iDR4_3_STRIPE82-0019_0007943,1.14712122098981,280.7095,0.012,238.0329,0.0277,15.9953,0.0064,15.3624,0.0727,0.9398,0.0071,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,17.9362,0.0587,16.5085,0.1600,0.5901,0.0166,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,17.5235,0.0636,16.4302,0.1522,0.6140,0.0157,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,17.2469,0.0421,16.3592,0.1453,0.6356,0.0150,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,16.994,0.0313,16.2680,0.1365,0.6635,0.0140,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,16.4348,0.0181,15.8806,0.1023,0.7817,0.0102,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.9378,0.0069,15.1984,0.0709,0.9899,0.0071,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.4606,0.0118,14.2786,0.1258,1.2706,0.0142,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,16.6986,0.0104,16.0566,0.1171,0.7280,0.0118,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.6356,0.0071,14.7028,0.0909,1.1411,0.0100,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.3708,0.0104,14.1772,0.1353,1.3015,0.0153,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,18.1298,0.0437,16.6163,0.1708,0.5572,0.0178,0.2345,0.0008,-23.3314,0.0808
iDR4_3_STRIPE82-0019_0007419,1.14712122098981,209.4794,0.0219,289.5967,0.009,16.9572,0.009,7.1355,0.0517,1.0702,0.0144,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.7849,0.0750,7.6233,0.1203,0.8592,0.0349,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.5060,0.0904,7.5900,0.1144,0.8736,0.0331,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.1320,0.0544,7.5598,0.1091,0.8867,0.0315,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,17.9053,0.0412,7.5210,0.1024,0.9035,0.0294,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,17.3921,0.0256,7.3561,0.0759,0.9748,0.0214,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.9334,0.0098,7.0657,0.0497,1.1004,0.0142,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.5441,0.0179,6.6741,0.0908,1.2697,0.0282,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,17.6014,0.0142,7.4310,0.0875,0.9424,0.0249,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.6528,0.0102,6.8547,0.0642,1.1916,0.0197,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.4704,0.0157,6.6309,0.0979,1.2884,0.0305,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.8571,0.051,7.6692,0.1285,0.8393,0.0374,0.2619,0.0014,78.0587,0.1662
iDR4_3_STRIPE82-0019_0007276,1.14712122098981,264.7319,0.043,297.113,0.0366,19.6018,0.0408,1.1325,0.0624,1.3006,0.5014,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.8768,0.2187,0.9513,0.1646,0.5447,1.0743,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.7918,0.3053,0.9637,0.1559,0.5964,1.0200,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.5402,0.1979,0.9749,0.1481,0.6431,0.9716,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.1768,0.1291,0.9893,0.1383,0.7033,0.9107,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.6988,0.0917,1.0506,0.0987,0.9588,0.6763,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.7215,0.051,1.1585,0.0603,1.4088,0.5057,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.3283,0.1009,1.3039,0.1280,2.0155,0.9486,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.082,0.0482,1.0228,0.1161,0.8428,0.7767,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.5545,0.0612,1.2368,0.0867,1.7357,0.6871,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.2953,0.0886,1.3199,0.1388,2.0823,1.0174,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,21.1492,0.1782,0.9343,0.1766,0.4736,1.1502,0.3845,0.0577,11.3387,4.5528
iDR4_3_SPLUS-s20s22_0064389,1.15107363433765,320.1374,0.0157,263.4081,0.0166,16.8276,0.0248,9.5950,0.2868,2.9154,0.0644,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.6326,0.1241,11.0272,0.7408,2.3237,0.1634,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.5781,0.1772,10.9293,0.7033,2.3642,0.1546,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.2314,0.118,10.8407,0.6695,2.4008,0.1466,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.0433,0.0925,10.7267,0.6267,2.4479,0.1366,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,17.2357,0.0448,10.2426,0.4542,2.6479,0.0969,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.6868,0.0237,9.3901,0.2701,3.0000,0.0648,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.385,0.0465,8.2406,0.5358,3.4749,0.1402,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,17.5055,0.0404,10.4625,0.5301,2.5570,0.1141,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.5442,0.0297,8.7707,0.3635,3.2559,0.0966,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.35,0.0492,8.1139,0.5817,3.5272,0.1515,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.8788,0.0949,11.1619,0.7930,2.2681,0.1758,0.9159,0.0110,-26.5416,4.6928
iDR4_3_SPLUS-s20s22_0063951,1.15107363433765,193.3647,0.0095,260.3535,0.0112,17.4105,0.0098,2.9545,0.0219,1.1853,0.0174,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.6261,0.0452,2.6964,0.0421,0.9893,0.0546,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.5841,0.0635,2.7140,0.0400,1.0027,0.0514,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.5382,0.0545,2.7300,0.0381,1.0148,0.0485,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.2117,0.0374,2.7505,0.0357,1.0304,0.0449,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.6657,0.02,2.8378,0.0269,1.0967,0.0301,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.2852,0.0102,2.9914,0.0228,1.2133,0.0178,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,16.9104,0.0204,3.1986,0.0421,1.3706,0.0477,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.9627,0.0142,2.7981,0.0306,1.0666,0.0366,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.0115,0.0123,3.1030,0.0312,1.2981,0.0313,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,16.8623,0.0189,3.2214,0.0450,1.3880,0.0518,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.9367,0.0338,2.6721,0.0451,0.9709,0.0590,0.7489,0.0045,-10.0345,1.0104
iDR4_3_SPLUS-s20s22_0065299,1.15107363433765,263.5824,0.0404,117.8189,0.0449,19.291,0.0952,0.6898,0.1907,*14.8346*,*6.2009*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.114,0.2181,*0.2680*,*0.1327*,*15.9053*,*11.2651*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.1655,0.2175,*0.2968*,*0.1186*,*15.8322*,*10.7578*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.0858,0.2038,*0.3229*,*0.1071*,*15.7659*,*10.3082*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,18.984,0.1907,*0.3565*,*0.0947*,*15.6807*,*9.7463*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,18.988,0.1631,*0.4991*,*0.0954*,*15.3187*,*7.6480*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.5348,0.1032,0.7502,0.2269,*14.6814*,*6.2426*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.9645,0.2152,1.0888,0.4401,*13.8219*,*10.1504*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.105,0.167,*0.4343*,*0.0830*,*15.4831*,*8.5316*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.4752,0.1205,0.9326,0.3405,*14.2183*,*7.7840*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,20.165,0.221,1.1261,0.4641,*13.7272*,*10.7905*,0.3719,0.0513,70.8126,4.3391,263.5824,0.0404,117.8189,0.0449,19.1414,0.2293,*0.2283*,*0.1538*,*16.0061*,*11.9796*,0.3719,0.0513,70.8126,4.3391
iDR4_3_SPLUS-s20s22_0063432,1.15107363433765,221.1487,0.0057,356.6144,0.0053,17.0543,0.0151,2.7703,0.0669,4.8856,0.1444,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.638,0.0587,2.3007,0.1430,4.2900,0.3512,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.8099,0.0867,2.3328,0.1355,4.3307,0.3335,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.1121,0.0499,2.3618,0.1288,4.3676,0.3177,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.1777,0.0466,2.3992,0.1204,4.4150,0.2976,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,17.4358,0.0256,2.5579,0.0884,4.6163,0.2177,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.9154,0.0152,2.8375,0.0690,4.9708,0.1388,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.3631,0.0257,3.2144,0.1351,5.4489,0.2664,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,17.7367,0.0259,2.4858,0.1020,4.5249,0.2526,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.5078,0.0189,3.0406,0.0976,5.2284,0.1853,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,16.259,0.026,3.2560,0.1449,5.5015,0.2880,0.7698,0.0087,57.4653,1.3308,221.1487,0.0057,356.6144,0.0053,18.8827,0.05,2.2565,0.1535,4.2340,0.3757,0.7698,0.0087,57.4653,1.3308
iDR4_3_SPLUS-s20s35_0017683,1.15571669575585,403.9402,0.0229,186.9588,0.0167,17.7662,0.015,4.2487,0.0534,1.2845,0.0457,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.7256,0.0557,4.3694,0.1087,1.1587,0.1064,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.9815,0.1072,4.3612,0.1034,1.1673,0.1006,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.4594,0.0642,4.3537,0.0986,1.1751,0.0954,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.2192,0.0509,4.3441,0.0927,1.1851,0.0888,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.0147,0.0337,4.3033,0.0700,1.2277,0.0633,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.6704,0.0161,4.2314,0.0539,1.3026,0.0475,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.4635,0.035,4.1345,0.0966,1.4035,0.1006,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,18.0771,0.0217,4.3218,0.0796,1.2083,0.0742,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.4016,0.019,4.1792,0.0712,1.3570,0.0709,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,17.352,0.0307,4.1238,0.1034,1.4147,0.1082,0.5574,0.0074,63.9596,0.8551,403.9402,0.0229,186.9588,0.0167,19.0323,0.0455,4.3808,0.1162,1.1469,0.1146,0.5574,0.0074,63.9596,0.8551
iDR4_3_SPLUS-s20s35_0018584,1.15571669575585,138.5676,0.0409,371.8021,0.0507,18.4666,0.0491,1.5038,0.1712,*12.0861*,*2.3724*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.7802,0.1439,*0.2022*,*0.1227*,6.3167,4.4912,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.7804,0.1664,*0.2911*,*0.1129*,6.7110,4.2607,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.2357,0.1232,*0.3717*,*0.1052*,7.0681,4.0566,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.0849,0.1116,*0.4753*,*0.0973*,7.5272,3.8019,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.6858,0.0546,0.9152,0.1003,9.4774,2.8674,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.2545,0.0766,1.6900,0.1995,*12.9116*,*2.4853*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,17.8024,0.1061,2.7347,0.3715,*17.5424*,*4.6320*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.8656,0.0797,0.7154,0.0912,8.5916,3.2554,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,18.0412,0.0881,2.2529,0.2906,*15.4067*,*3.4403*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,17.9175,0.0862,2.8498,0.3910,*18.0526*,*4.9402*,0.2955,0.0332,-84.5893,2.1476,138.5676,0.0409,371.8021,0.0507,19.9084,0.3508,*0.0798*,*0.1380*,5.7741,4.8159,0.2955,0.0332,-84.5893,2.1476
iDR4_3_SPLUS-s20s35_0019544,1.15571669575585,167.6822,0.0606,227.6937,0.0612,15.1736,0.0107,38.3690,0.3735,1.2712,0.0109,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,16.0061,0.0369,41.7433,0.7876,1.0608,0.0249,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,16.0981,0.0606,41.5128,0.7478,1.0751,0.0235,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.6329,0.038,41.3039,0.7123,1.0882,0.0223,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.7463,0.0389,41.0354,0.6676,1.1049,0.0207,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.4008,0.0231,39.8948,0.4967,1.1761,0.0147,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0266,0.0111,37.8862,0.3788,1.3013,0.0116,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0246,0.0263,35.1777,0.7098,1.4702,0.0249,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.5352,0.0159,40.4128,0.5696,1.1437,0.0172,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0565,0.0151,36.4268,0.5161,1.3923,0.0177,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,15.0246,0.0248,34.8794,0.7607,1.4888,0.0268,0.7185,0.0026,48.1955,0.6899,167.6822,0.0606,227.6937,0.0612,16.4796,0.034,42.0607,0.8435,1.0410,0.0269,0.7185,0.0026,48.1955,0.6899
iDR4_3_SPLUS-s20s35_0017831,1.15571669575585,287.5219,0.0498,210.5518,0.0314,17.8111,0.0199,6.8692,0.1126,1.0349,0.0334,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.8656,0.087,7.9903,0.2513,0.8797,0.0723,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.8509,0.1373,7.9137,0.2391,0.8903,0.0683,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.3154,0.0798,7.8443,0.2281,0.8999,0.0648,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.3482,0.0774,7.7551,0.2142,0.9123,0.0604,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.8985,0.0419,7.3761,0.1598,0.9647,0.0436,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.7387,0.0212,6.7088,0.1097,1.0571,0.0352,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.5101,0.0448,5.8089,0.1973,1.1817,0.0724,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,18.1699,0.0298,7.5483,0.1834,0.9409,0.0507,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.563,0.0253,6.2239,0.1417,1.1243,0.0520,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,17.6007,0.0434,5.7098,0.2123,1.1955,0.0776,0.5100,0.0069,85.7055,0.8055,287.5219,0.0498,210.5518,0.0314,19.3386,0.0782,8.0957,0.2684,0.8651,0.0778,0.5100,0.0069,85.7055,0.8055
iDR4_3_SPLUS-s24s53_0021332,1.18233181633365,220.9006,0.0156,246.9529,0.0219,17.7819,0.0178,3.8434,0.0536,1.2910,0.0415,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.4524,0.0524,4.2701,0.1104,1.2746,0.0916,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.3536,0.0655,4.2410,0.1046,1.2757,0.0862,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.1399,0.0515,4.2146,0.0995,1.2767,0.0813,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.2257,0.0519,4.1806,0.0931,1.2780,0.0753,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.8278,0.0307,4.0363,0.0690,1.2836,0.0524,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.7341,0.0196,3.7823,0.0555,1.2933,0.0456,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.4991,0.0451,3.4398,0.1064,1.3064,0.1010,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.9485,0.0217,4.1019,0.0792,1.2811,0.0620,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.4684,0.0244,3.5978,0.0776,1.3004,0.0719,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,17.4664,0.0451,3.4020,0.1138,1.3079,0.1083,0.5599,0.0053,27.6082,0.9037,220.9006,0.0156,246.9529,0.0219,18.782,0.0442,4.3103,0.1184,1.2731,0.0993,0.5599,0.0053,27.6082,0.9037
iDR4_3_SPLUS-s24s53_0021708,1.18233181633365,367.864,0.0029,280.9837,0.0018,14.8014,0.0057,3.4590,0.0546,*15.9889*,*0.2091*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,17.3882,0.0275,6.5128,0.1117,*14.4831*,*0.3147*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,16.2628,0.0151,6.3041,0.1078,*14.5860*,*0.3017*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,15.7659,0.0117,6.1151,0.1042,*14.6792*,*0.2904*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,16.1014,0.0139,5.8721,0.0997,*14.7990*,*0.2766*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,15.342,0.009,4.8398,0.0803,*15.3080*,*0.2289*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.5498,0.0057,3.0220,0.0465,*16.2044*,*0.2159*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.4437,0.0068,0.5708,0.0097,*17.4130*,*0.3357*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,15.333,0.0079,5.3087,0.0891,*15.0768*,*0.2479*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.4452,0.006,1.7013,0.0228,*16.8556*,*0.2677*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,14.5006,0.0074,*0.3008*,*0.0112*,*17.5461*,*0.3538*,0.2135,0.0011,71.3226,0.074,367.864,0.0029,280.9837,0.0018,16.8387,0.012,6.8000,0.1171,*14.3415*,*0.3332*,0.2135,0.0011,71.3226,0.074
