ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_SPLUS-s37s28_0026350,1.14656523936977,204.8597,0.0,313.8986,0.0,19.4995,0.0,0.8261,0.0008,1.2339,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,*106.3892*,*0.0001*,0.8093,0.0011,0.2304,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,23.5163,0.0001,0.8104,0.0011,0.2990,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,20.9463,0.0001,0.8115,0.0011,0.3611,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,21.9603,0.0,0.8128,0.0011,0.4410,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,20.0294,0.0,0.8185,0.0010,0.7802,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,19.502,0.0001,0.8285,0.0008,1.3775,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,19.3157,0.0002,0.8420,0.0006,2.1830,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,19.9615,0.0002,0.8159,0.0010,0.6261,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,19.431,0.0003,0.8358,0.0007,1.8115,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,19.2283,0.0006,0.8435,0.0006,2.2717,0.0001,0.6547,0.0004,38.5222,0.0,204.8597,0.0,313.8986,0.0,20.6653,0.0003,0.8077,0.0011,0.1361,0.0001,0.6547,0.0004,38.5222,0.0
iDR4_3_SPLUS-s37s28_0026488,1.14656523936977,241.7208,0.0,266.4774,0.0,16.4467,0.0001,6.1413,0.0004,0.9655,0.0000,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,18.2702,0.0000,6.2149,0.0006,0.7272,0.0002,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,18.2245,0.0000,6.2099,0.0006,0.7435,0.0002,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,17.8922,0.0000,6.2053,0.0005,0.7582,0.0002,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,17.7424,0.0,6.1995,0.0005,0.7772,0.0002,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,16.9307,0.0001,6.1746,0.0005,0.8578,0.0001,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,16.3752,0.0001,6.1308,0.0004,0.9996,0.0000,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,15.9077,0.0001,6.0717,0.0003,1.1909,0.0002,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,17.2387,0.0001,6.1859,0.0005,0.8212,0.0002,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,16.0766,0.0001,6.0990,0.0003,1.1027,0.0001,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,15.8403,0.0001,6.0652,0.0003,1.2120,0.0002,0.4716,0.0000,-34.1779,0.0,241.7208,0.0,266.4774,0.0,18.6554,0.0,6.2218,0.0006,0.7048,0.0002,0.4716,0.0000,-34.1779,0.0
iDR4_3_SPLUS-s37s28_0026889,1.14656523936977,256.2971,0.0001,182.6702,0.0001,17.1513,0.0048,5.8242,0.0639,0.5975,0.0228,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,19.3830,0.0065,6.0525,0.1560,0.5543,0.0576,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,*98.3195*,*0.0020*,6.0369,0.1489,0.5573,0.0550,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,18.7467,0.0046,6.0228,0.1426,0.5600,0.0527,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,18.4793,0.0083,6.0046,0.1345,0.5634,0.0497,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,17.5314,0.0249,5.9274,0.1012,0.5780,0.0374,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,17.0759,0.0091,5.7915,0.0563,0.6037,0.0194,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,16.715,0.0209,5.6082,0.0849,0.6383,0.0274,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,17.8103,0.0317,5.9625,0.1160,0.5714,0.0429,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,16.8627,0.0283,5.6928,0.0584,0.6223,0.0181,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,16.6726,0.1,5.5880,0.0928,0.6421,0.0303,0.9231,0.0093,59.0731,5.7333,256.2971,0.0001,182.6702,0.0001,19.1913,0.0099,6.0740,0.1658,0.5503,0.0612,0.9231,0.0093,59.0731,5.7333
iDR4_3_SPLUS-s37s28_0026666,1.14656523936977,296.3664,0.0881,234.7482,0.0984,18.581,0.0564,4.2693,0.1856,0.8654,0.0954,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,19.1926,0.2149,4.9701,0.3640,0.4131,0.1559,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.9258,0.2694,4.9222,0.3474,0.4440,0.1486,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,19.3402,0.3746,4.8788,0.3326,0.4720,0.1423,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.6548,0.2006,4.8230,0.3140,0.5080,0.1344,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.546,0.1328,4.5862,0.2427,0.6609,0.1069,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.5537,0.0595,4.1691,0.1831,0.9301,0.0997,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.6798,0.1174,3.6066,0.2988,1.2932,0.1691,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.8495,0.0918,4.6938,0.2733,0.5914,0.1180,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.4515,0.0623,3.8660,0.2252,1.1258,0.1306,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,18.5722,0.0998,3.5447,0.3190,1.3332,0.1792,0.8455,0.0297,13.1851,10.4087,296.3664,0.0881,234.7482,0.0984,19.8348,0.2326,5.0360,0.3872,0.3705,0.1662,0.8455,0.0297,13.1851,10.4087
iDR4_3_SPLUS-s37s28_0034526,1.19931337321584,219.1449,0.0,159.9487,0.0002,17.3345,0.0241,5.9126,0.1215,1.2603,0.0419,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,18.6886,0.0165,6.0767,0.3369,1.0621,0.1218,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,*99.1059*,*0.0180*,6.0654,0.3204,1.0757,0.1158,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,*99.2951*,*0.0156*,6.0553,0.3056,1.0879,0.1103,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,18.4042,0.0242,6.0422,0.2866,1.1037,0.1034,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,17.603,0.0306,5.9868,0.2085,1.1707,0.0747,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,17.2488,0.0337,5.8891,0.1057,1.2886,0.0356,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,16.851,0.035,5.7574,0.1998,1.4476,0.0699,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,17.9019,0.0349,6.0120,0.2433,1.1402,0.0876,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,17.0349,0.0138,5.8181,0.1279,1.3743,0.0432,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,16.8264,0.0611,5.7429,0.2195,1.4652,0.0771,0.8076,0.0113,-55.8089,3.0326,219.1449,0.0,159.9487,0.0002,19.2891,0.0459,6.0921,0.3598,1.0435,0.1301,0.8076,0.0113,-55.8089,3.0326
iDR4_3_SPLUS-s37s28_0034415,1.19931337321584,319.447,0.0215,194.6694,0.0139,16.703,0.0136,6.0793,0.0554,1.1408,0.0222,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,18.5278,0.1266,6.2662,0.1569,0.6992,0.0579,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,18.1999,0.1540,6.2535,0.1491,0.7293,0.0551,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,18.1995,0.1451,6.2419,0.1420,0.7567,0.0526,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,17.7048,0.0912,6.2270,0.1330,0.7918,0.0495,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,17.272,0.0467,6.1638,0.0960,0.9411,0.0365,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,16.6587,0.0135,6.0525,0.0486,1.2040,0.0196,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,16.1632,0.0179,5.9024,0.0973,1.5585,0.0338,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,17.4425,0.0294,6.1925,0.1124,0.8733,0.0423,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,16.3232,0.0114,5.9717,0.0621,1.3950,0.0224,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,16.1075,0.0166,5.8859,0.1067,1.5975,0.0371,0.5030,0.0043,67.5246,0.4717,319.447,0.0215,194.6694,0.0139,18.9307,0.1109,6.2838,0.1677,0.6576,0.0617,0.5030,0.0043,67.5246,0.4717
iDR4_3_SPLUS-s37s28_0033943,1.19931337321584,199.1513,0.0471,327.2227,0.0323,17.2302,0.0234,6.8972,0.1110,1.0984,0.0273,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,18.0894,0.1079,7.6058,0.2840,0.8539,0.0756,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,18.0975,0.1709,7.5574,0.2702,0.8706,0.0717,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,17.7287,0.1183,7.5135,0.2578,0.8857,0.0682,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,18.0171,0.1445,7.4571,0.2420,0.9052,0.0638,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,17.4273,0.0637,7.2176,0.1779,0.9878,0.0456,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,17.1974,0.0235,6.7958,0.1009,1.1334,0.0252,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,16.9298,0.0361,6.2271,0.1835,1.3297,0.0532,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,17.5862,0.0414,7.3264,0.2063,0.9503,0.0536,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,16.9935,0.0218,6.4894,0.1239,1.2392,0.0351,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,16.9346,0.0339,6.1645,0.1998,1.3513,0.0580,0.5782,0.0077,78.7673,1.0463,199.1513,0.0471,327.2227,0.0323,18.5093,0.098,7.6724,0.3031,0.8309,0.0810,0.5782,0.0077,78.7673,1.0463
iDR4_3_SPLUS-s37s28_0034031,1.19931337321584,258.7225,0.0851,314.2117,0.0556,18.8427,0.0533,3.4132,0.1204,0.9182,0.1145,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,19.8810,0.2971,3.2719,0.2759,0.8297,0.3523,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,19.4907,0.3418,3.2815,0.2626,0.8358,0.3338,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,19.2506,0.2607,3.2903,0.2508,0.8413,0.3171,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,18.9918,0.2007,3.3015,0.2357,0.8483,0.2957,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,18.9288,0.1385,3.3493,0.1760,0.8782,0.2081,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,18.8823,0.0571,3.4334,0.1149,0.9308,0.1022,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,18.6939,0.0952,3.5468,0.2020,1.0018,0.2383,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,19.03,0.0828,3.3276,0.2021,0.8646,0.2471,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,18.692,0.0536,3.4945,0.1439,0.9691,0.1499,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,18.5397,0.0792,3.5593,0.2179,1.0096,0.2612,0.4435,0.0249,-78.1754,2.4479,258.7225,0.0851,314.2117,0.0556,19.8901,0.192,3.2586,0.2943,0.8214,0.3780,0.4435,0.0249,-78.1754,2.4479
iDR4_3_STRIPE82-0019_0006972,1.14712122098981,242.4252,0.0322,171.5225,0.0244,17.7553,0.0204,5.3378,0.0909,1.1563,0.0294,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,19.1127,0.1171,6.1794,0.1702,0.9666,0.0620,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,19.2336,0.2002,6.1219,0.1633,0.9796,0.0589,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.8586,0.1198,6.0698,0.1570,0.9913,0.0561,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.5675,0.0857,6.0029,0.1492,1.0064,0.0526,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.042,0.0511,5.7184,0.1187,1.0705,0.0392,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.6634,0.0211,5.2174,0.0874,1.1834,0.0297,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.4954,0.0435,4.5419,0.1223,1.3357,0.0556,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,18.2243,0.03,5.8476,0.1319,1.0414,0.0449,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.4966,0.024,4.8534,0.0964,1.2655,0.0404,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,17.4329,0.0393,4.4675,0.1299,1.3524,0.0596,0.6719,0.0076,-67.3414,1.3478,242.4252,0.0322,171.5225,0.0244,19.2628,0.0867,6.2586,0.1800,0.9488,0.0664,0.6719,0.0076,-67.3414,1.3478
iDR4_3_STRIPE82-0019_0007943,1.14712122098981,280.7095,0.012,238.0329,0.0277,15.9953,0.0064,15.3624,0.0727,0.9398,0.0071,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,17.9362,0.0587,16.5085,0.1600,0.5901,0.0166,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,17.5235,0.0636,16.4302,0.1522,0.6140,0.0157,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,17.2469,0.0421,16.3592,0.1453,0.6356,0.0150,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,16.994,0.0313,16.2680,0.1365,0.6635,0.0140,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,16.4348,0.0181,15.8806,0.1023,0.7817,0.0102,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.9378,0.0069,15.1984,0.0709,0.9899,0.0071,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.4606,0.0118,14.2786,0.1258,1.2706,0.0142,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,16.6986,0.0104,16.0566,0.1171,0.7280,0.0118,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.6356,0.0071,14.7028,0.0909,1.1411,0.0100,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,15.3708,0.0104,14.1772,0.1353,1.3015,0.0153,0.2345,0.0008,-23.3314,0.0808,280.7095,0.012,238.0329,0.0277,18.1298,0.0437,16.6163,0.1708,0.5572,0.0178,0.2345,0.0008,-23.3314,0.0808
iDR4_3_STRIPE82-0019_0007419,1.14712122098981,209.4794,0.0219,289.5967,0.009,16.9572,0.009,7.1355,0.0517,1.0702,0.0144,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.7849,0.0750,7.6233,0.1203,0.8592,0.0349,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.5060,0.0904,7.5900,0.1144,0.8736,0.0331,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.1320,0.0544,7.5598,0.1091,0.8867,0.0315,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,17.9053,0.0412,7.5210,0.1024,0.9035,0.0294,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,17.3921,0.0256,7.3561,0.0759,0.9748,0.0214,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.9334,0.0098,7.0657,0.0497,1.1004,0.0142,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.5441,0.0179,6.6741,0.0908,1.2697,0.0282,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,17.6014,0.0142,7.4310,0.0875,0.9424,0.0249,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.6528,0.0102,6.8547,0.0642,1.1916,0.0197,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,16.4704,0.0157,6.6309,0.0979,1.2884,0.0305,0.2619,0.0014,78.0587,0.1662,209.4794,0.0219,289.5967,0.009,18.8571,0.051,7.6692,0.1285,0.8393,0.0374,0.2619,0.0014,78.0587,0.1662
iDR4_3_STRIPE82-0019_0007276,1.14712122098981,264.7319,0.043,297.113,0.0366,19.6018,0.0408,1.1325,0.0624,1.3006,0.5014,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.8768,0.2187,0.9513,0.1646,0.5447,1.0743,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.7918,0.3053,0.9637,0.1559,0.5964,1.0200,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.5402,0.1979,0.9749,0.1481,0.6431,0.9716,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.1768,0.1291,0.9893,0.1383,0.7033,0.9107,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.6988,0.0917,1.0506,0.0987,0.9588,0.6763,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.7215,0.051,1.1585,0.0603,1.4088,0.5057,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.3283,0.1009,1.3039,0.1280,2.0155,0.9486,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,20.082,0.0482,1.0228,0.1161,0.8428,0.7767,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.5545,0.0612,1.2368,0.0867,1.7357,0.6871,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,19.2953,0.0886,1.3199,0.1388,2.0823,1.0174,0.3845,0.0577,11.3387,4.5528,264.7319,0.043,297.113,0.0366,21.1492,0.1782,0.9343,0.1766,0.4736,1.1502,0.3845,0.0577,11.3387,4.5528
iDR4_3_SPLUS-s20s22_0064389,1.15107363433765,320.1374,0.0157,263.4081,0.0166,16.8276,0.0248,9.5950,0.2868,2.9154,0.0644,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.6326,0.1241,11.0272,0.7408,2.3237,0.1634,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.5781,0.1772,10.9293,0.7033,2.3642,0.1546,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.2314,0.118,10.8407,0.6695,2.4008,0.1466,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.0433,0.0925,10.7267,0.6267,2.4479,0.1366,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,17.2357,0.0448,10.2426,0.4542,2.6479,0.0969,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.6868,0.0237,9.3901,0.2701,3.0000,0.0648,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.385,0.0465,8.2406,0.5358,3.4749,0.1402,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,17.5055,0.0404,10.4625,0.5301,2.5570,0.1141,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.5442,0.0297,8.7707,0.3635,3.2559,0.0966,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,16.35,0.0492,8.1139,0.5817,3.5272,0.1515,0.9159,0.0110,-26.5416,4.6928,320.1374,0.0157,263.4081,0.0166,18.8788,0.0949,11.1619,0.7930,2.2681,0.1758,0.9159,0.0110,-26.5416,4.6928
iDR4_3_SPLUS-s20s22_0063951,1.15107363433765,193.3647,0.0095,260.3535,0.0112,17.4105,0.0098,2.9545,0.0219,1.1853,0.0174,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.6261,0.0452,2.6964,0.0421,0.9893,0.0546,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.5841,0.0635,2.7140,0.0400,1.0027,0.0514,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.5382,0.0545,2.7300,0.0381,1.0148,0.0485,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.2117,0.0374,2.7505,0.0357,1.0304,0.0449,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.6657,0.02,2.8378,0.0269,1.0967,0.0301,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.2852,0.0102,2.9914,0.0228,1.2133,0.0178,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,16.9104,0.0204,3.1986,0.0421,1.3706,0.0477,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.9627,0.0142,2.7981,0.0306,1.0666,0.0366,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,17.0115,0.0123,3.1030,0.0312,1.2981,0.0313,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,16.8623,0.0189,3.2214,0.0450,1.3880,0.0518,0.7489,0.0045,-10.0345,1.0104,193.3647,0.0095,260.3535,0.0112,18.9367,0.0338,2.6721,0.0451,0.9709,0.0590,0.7489,0.0045,-10.0345,1.0104
